video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
BHe-SKKORNY,943914,1,0,3,3
EjiRH6iuY6Y,2114843,1,0,3,3
GJ26YypcSxw,660790,1,0,3,3
GuEkHIgR46k,1039517,1,0,3,3
L5uV3gmOH9g,1310425,1,0,3,3
LCy0hkm-L5k,711118,1,0,3,3
MzMfmCXm75M,2933342,1,0,3,3
VhxcnPfQNWg,1253650,1,0,3,3
Xsb9flAEymA,1584840,1,0,3,3
ZI03BVHygiA,1866022,1,0,3,3
bGTz2TYcwAs,1634738,1,0,3,3
hEQ12UNyg1s,1458802,1,0,3,3
hsIYGFqlzII,697717,1,0,3,3
mt3A3NNyQ8o,774099,1,0,3,3
nY2AXIx-GU4,4498036,1,0,3,3
pYAhnOVJKPY,678722,1,0,3,3
pp-0Y1z__8w,1292053,1,0,3,3
sz1ovZUA4nQ,1369910,1,0,3,3
u5_dOnl-UJE,610503,1,0,3,3
w6vXeIAq1PY,735189,1,0,3,3
w8FSwfBNQbE,961350,1,0,3,3
yTSRwHErz0s,1045700,1,0,3,3
0dw08qot1Pg,946312,1,0,3,3
1PyBa-foRMU,1676099,1,0,3,3
1icY4L92G0o,608596,1,0,3,3
1jdLd5aAqyg,788429,1,0,3,3
860T3WYvyoc,1072456,1,0,3,3
BBCl9A9NlRw,2395303,1,0,3,3
CULKoIwofU4,1176691,1,0,3,3
FUS5p6X7fxo,1983878,1,0,3,3
HZryl5nJr00,1099543,1,0,3,3
HwoyV6zaPu0,8575884,1,0,3,3
LoqeYzoIt3M,746997,1,0,3,3
M11fkgR_Glg,871260,1,0,3,3
S8jyKcPDL7U,712627,1,0,3,3
TJa5TTWYU90,2599815,1,0,3,3
XK0oBeEJWT4,937106,1,0,3,3
XoFVMVVZesA,1256795,1,0,3,3
Yo_WDbIOv34,753136,1,0,3,3
ZLr2RCH0TH4,1425235,1,0,3,3
f-ELN5L5H6E,1096725,1,0,3,3
gWVaVPQYgwg,1362750,1,0,3,3
iwd-AXi_TVg,849955,1,0,3,3
j4ZryKB2GjQ,1907526,1,0,3,3
kn-h78tuNiU,968856,1,0,3,3
qfZ6yLeC1OI,1855260,1,0,3,3
tjUH3xldJXI,625028,1,0,3,3
vMxOz_6gWOE,1754609,1,0,3,3
y2GmbIQ5l8U,807867,1,0,3,3
yLYO5_BOqQ0,1298633,1,0,3,3
0MgsNev_AgA,730175,1,0,3,3
1iX0H0oTF90,1763451,1,0,3,3
69DZ8Dsm2vA,603273,1,0,3,3
8bhx7bEiZu4,935699,1,0,3,3
DSlgSOYFvBU,742455,1,0,3,3
Id92f4Lj0RQ,1343915,1,0,3,3
Ik7zOObqhZU,1065415,1,0,3,3
KigO_0jdUcY,654124,1,0,3,3
R2lEXiTcGy4,1078319,1,0,3,3
YeVnGGKsxEw,1278009,1,0,3,3
ZvHSRe1acNQ,871731,1,0,3,3
hDjy3sHIjd4,765955,1,0,3,3
it-8EwTUhCg,1126595,1,0,3,3
r5K0bwe5NBc,3225245,1,0,3,3
reH21yWoHs0,883711,1,0,3,3
turilgy8hn8,2540362,1,0,3,3
xwFHTSSzrn8,1001308,1,0,3,3
4aO6YWHImoI,1790917,1,0,3,3
986SxWVuoJI,1856949,1,0,3,3
BsiSj4_DfXg,739329,1,0,3,3
DV3Qnwhkutc,716995,1,0,3,3
FEwNfClOjp8,2574123,1,0,3,3
IS8f74Ba1Ks,930054,1,0,3,3
IapZh5S0_us,1034223,1,0,3,3
J_dtWspNP9E,962761,1,0,3,3
K8pc-m4igYY,1559780,1,0,3,3
MFTV7wqjs-Y,751643,1,0,3,3
Q9aihBPoHB4,1853314,1,0,3,3
R8ofN_z2ZZY,616665,1,0,3,3
RIPPel2umHU,3606132,1,0,3,3
SHv3QTdg9zM,1840969,1,0,3,3
UQCOwGXj5YM,700881,1,0,3,3
WfCLmsC8Tdw,3003264,1,0,3,3
XkwCxaVyQoU,951487,1,0,3,3
Zxpoq6AO74E,2562235,1,0,3,3
aZHUHaGGZJg,628456,1,0,3,3
glOKZFi0KTo,1137317,1,0,3,3
hNqUDgZz2c0,1079687,1,0,3,3
jdFKLWxNVpw,2227898,1,0,3,3
jgxww6K6ETI,722396,1,0,3,3
pFNqof3w_9A,805337,1,0,3,3
pVOTVSF9viI,601319,1,0,3,3
rf8oqBdribI,847635,1,0,3,3
wbfu39l0kxg,727054,1,0,3,3
xxTbX6ZrzSo,917123,1,0,3,3
0gHEZbtXaEw,2030246,1,0,3,3
27O4UMDNCIQ,1413122,1,0,3,3
54LEywabkl4,2452206,1,0,3,3
7v77Gv2cjFI,889782,1,0,3,3
Amqi1mOmSSs,881163,1,0,3,3
BWi9jDnvCFs,1014765,1,0,3,3
CNaUkw-eH4Y,673925,1,0,3,3
D9t914LeaJo,806620,1,0,3,3
E8g98V56znM,947631,1,0,3,3
JxIFJaiTAqI,875496,1,0,3,3
MznYKqvb_No,714136,1,0,3,3
OzT5MdbL1B8,609437,1,0,3,3
P4ozGdsd5rQ,1341439,1,0,3,3
Qi8yZdOmESE,2060349,1,0,3,3
St0GZYiZGgc,2428510,1,0,3,3
T7xjIcRK_Dw,748733,1,0,3,3
XYan1DXtrGw,2879018,1,0,3,3
bBF4uR4uwH8,913146,1,0,3,3
dcj3SVL8VpU,1958198,1,0,3,3
fY2ZJXMEjhA,782295,1,0,3,3
fvDiRG0-9e8,789323,1,0,3,3
mW7NqeaRtaA,760860,1,0,3,3
oPr6vObfKQk,628309,1,0,3,3
s11i9Q6JMBs,1511809,1,0,3,3
wCKEIQTqcJ4,1479801,1,0,3,3
wxTXulchkq4,1248189,1,0,3,3
xN43cLKBcBg,869056,1,0,3,3
zv9TpuZJKHM,1392560,1,0,3,3
-A3NNl0rdWs,1240724,1,0,3,3
0AeWqWdCdcE,835520,1,0,3,3
19TKP7TNy_g,862109,1,0,3,3
4UwqqzBKQnM,780667,1,0,3,3
BZaQ3D12JaY,767745,1,0,3,3
Cu5hhxP_prE,1764131,1,0,3,3
EQQFLatF8f4,742772,1,0,3,3
IyWJ4zms-m0,1398077,1,0,3,3
J8nCe0gJ6HE,1776110,1,0,3,3
O-TBXc5Aonw,999681,1,0,3,3
O0uCr5-5p5Q,696608,1,0,3,3
OAipQU6-HQ0,675901,1,0,3,3
RhYoeBR_uDQ,1006242,1,0,3,3
Rt-S1wCe7Fg,668008,1,0,3,3
Tck72eCQVmI,719913,1,0,3,3
TyahPGDr4-E,1957227,1,0,3,3
UQDwaD7Is3c,899178,1,0,3,3
ZGqTYE2D66w,719576,1,0,3,3
aS00vsu2pME,1615847,1,0,3,3
bu8DtPIZym4,1152237,1,0,3,3
fWtH3NgLPBw,648557,1,0,3,3
fmOQpv88U-k,3405121,1,0,3,3
fzXkBe22m8A,1682850,1,0,3,3
iDo-kfm3_IA,1626512,1,0,3,3
j6BnX0rUiC4,1051259,1,0,3,3
p5Pn1L0A5yw,635243,1,0,3,3
q7hedrOdB9w,1371041,1,0,3,3
rWFYTFrWBv0,1004036,1,0,3,3
s6EQ2boGATg,795961,1,0,3,3
yn5NGf2U72Y,1699848,1,0,3,3
3DgdZMIsv8M,865310,1,0,3,3
7MsdATgNszE,872192,1,0,3,3
CLYAtTDm-Bc,616742,1,0,3,3
D6Vh1j-QEvk,1003460,1,0,3,3
Go2-0svsdBM,665433,1,0,3,3
HG1TGRgxWy0,837834,1,0,3,3
Ir061ZRL-bM,3152084,1,0,3,3
Kzwu4VZa_ew,1101527,1,0,3,3
W78jqH6skjI,1925934,1,0,3,3
blDsR75P3RM,697430,1,0,3,3
cNM1PQj8Dqs,921507,1,0,3,3
dqzTdO_UHIM,619714,1,0,3,3
f5Gef9QvvmE,848215,1,0,3,3
fTqIXrFRhdQ,834517,1,0,3,3
g5jYLTiJ_V0,1163158,1,0,3,3
i2D5zQlERxw,682955,1,0,3,3
j6Xkr-eZcao,741272,1,0,3,3
oHpgu-cTjyM,974225,1,0,3,3
oKZeTQ6PreY,1461898,1,0,3,3
oLZUDfT4iPs,842530,1,0,3,3
owk7dR4-_CE,1102644,1,0,3,3
qARX5oWHgCU,882911,1,0,3,3
t12x7k_oecc,1942470,1,0,3,3
tVB0xnmRmYA,715253,1,0,3,3
ulUcP6IbTpM,1083980,1,0,3,3
vD7oU3joncc,698437,1,0,3,3
xtdU5RPDZqI,3346113,1,0,3,3
ygDEuSLEYgs,650776,1,0,3,3
0vqLgPJV0eY,1235896,1,0,3,3
1V3L0ux6qKo,1209961,1,0,3,3
8DM22qQgOuw,1220322,1,0,3,3
9fsD89jaPFM,1817826,1,0,3,3
A-mJewuiMwU,854530,1,0,3,3
ABsfdJ0sOd0,1581358,1,0,3,3
BNhKSjfRzQU,1878106,1,0,3,3
BfRfr3lBzvA,680874,1,0,3,3
JXNPQznDS0s,2405299,1,0,3,3
KVuc9SGInUU,1490724,1,0,3,3
Lj4-SIa9bbk,1277719,1,0,3,3
OiXEpminPms,1079791,1,0,3,3
QK08iWofosg,3010331,1,0,3,3
SYo6bTss8u4,1534449,1,0,3,3
ZNPeIfMrX6I,723966,1,0,3,3
a_N3Wkk6bxY,760443,1,0,3,3
cnyCcF20pRo,1342466,1,0,3,3
dlZRuV3slvE,704057,1,0,3,3
kGRdYwuXr8s,680479,1,0,3,3
kNdIA-L8E3c,706035,1,0,3,3
mqm-dnij0FI,1459993,1,0,3,3
na7_xn68hh8,880179,1,0,3,3
oftbnjxoF-c,1988049,1,0,3,3
rfwfmh4Dq28,1000908,1,0,3,3
s1cBITK0sEA,598271,1,0,3,3
sZ1NwKzfgns,3161115,1,0,3,3
tUlm-i-H7ks,921428,1,0,3,3
yVbIs4TeDOQ,710998,1,0,3,3
-eX-Tsf-1CQ,1685031,1,0,3,3
1Ke60KdKoLY,729109,1,0,3,3
3izpHLnMGGU,687195,1,0,3,3
CBIL0eAwDs8,660216,1,0,3,3
E0OhdPsi938,673554,1,0,3,3
PD3ZZyeqBdQ,596606,1,0,3,3
VBZA_15mGGU,1180811,1,0,3,3
_HEDO0oi3zw,1553510,1,0,3,3
bzLDag6b3Nk,986250,1,0,3,3
c_gP_1gz-Vo,1002296,1,0,3,3
f6KJ-QBOoBE,1804469,1,0,3,3
hwZafuYgHTY,603325,1,0,3,3
mRcRtmG0Zy4,882190,1,0,3,3
nsPSVEXO6n8,1150020,1,0,3,3
pmE5emWBykE,2545868,1,0,3,3
rns-srneadE,658645,1,0,3,3
rw_omWtk3VE,1345298,1,0,3,3
u7Kcl5ScPss,709841,1,0,3,3
uqKk2l6CM2w,1027864,1,0,3,3
x7dPBsDrx9I,1657922,1,0,3,3
ySqblkTI4wg,789269,1,0,3,3
zyVvjlhuQ_U,1157107,1,0,3,3
-XpDlpyul_o,2889879,1,0,3,3
07XbYxynzk0,2106693,1,0,3,3
1QWQRAQd1Ss,600292,1,0,3,3
1i6CgN59scU,767917,1,0,3,3
2bh2hE7FtOU,1689547,1,0,3,3
3tmFnEzjee8,661320,1,0,3,3
3whKsC-F8PY,973862,1,0,3,3
HgEu9ZoJO8k,1193977,1,0,3,3
Nl10c8D-uHc,1064073,1,0,3,3
OebE2GYtFkA,617292,1,0,3,3
SDeATRT2JKY,725268,1,0,3,3
VkQQVqyE4XY,886445,1,0,3,3
X4MJifyOP3w,2248067,1,0,3,3
YzCr8SxZmIA,673801,1,0,3,3
_hugv0CBh-E,1335869,1,0,3,3
d87jRiix8Xc,703320,1,0,3,3
inTtu2ppgvw,928792,1,0,3,3
t2KoHv1WNfE,685024,1,0,3,3
uubhYhgvxBc,867311,1,0,3,3
vkeS17Feo14,1277339,1,0,3,3
wJ3U4qt6-so,1045035,1,0,3,3
wVqMf697cRU,1048115,1,0,3,3
zaVCPe64wnM,689536,1,0,3,3
4mGyYNuG6us,3596510,1,0,3,3
7eWXT7ovCKI,1957950,1,0,3,3
98pBFiFL1KI,1083627,1,0,3,3
BE7qR4FPjOo,692304,1,0,3,3
BbN-iX4eF8w,631365,1,0,3,3
FtF7nwfZ3f4,1818292,1,0,3,3
GHvim69SaA0,958687,1,0,3,3
IlR-lVE8tBE,831039,1,0,3,3
J9Po1mCe01w,886497,1,0,3,3
KkLCMmEbGAQ,748136,1,0,3,3
M_dQWwW5uw8,1829682,1,0,3,3
S6pvk4hGiSU,619903,1,0,3,3
Tl-i4MpeIRo,1234305,1,0,3,3
TuMxgpLNMcg,1064510,1,0,3,3
UtMRjp-KV_I,884432,1,0,3,3
Vq7F0BS71J4,1038951,1,0,3,3
WaUvglzzfHM,648467,1,0,3,3
aCzBtwLqrbM,1090486,1,0,3,3
aX1jTpleew4,970829,1,0,3,3
bPJUVKizh90,878109,1,0,3,3
bV3gXkahsPY,3137831,1,0,3,3
edHV03-ftsc,1092397,1,0,3,3
elhMPEhv8dI,2061621,1,0,3,3
fZuQ36sBBMo,902606,1,0,3,3
m2wRhgYQAxM,975787,1,0,3,3
otu5guR3mOw,1458086,1,0,3,3
s622fDo7V_A,711317,1,0,3,3
-R3MpDc2GIY,1385474,1,0,3,3
0KGbt3gTjIk,944357,1,0,3,3
0OFwRdDeX4Y,5136512,1,0,3,3
0ZAK5v1HiKo,597708,1,0,3,3
1njMddlP_lo,1521832,1,0,3,3
31g7J3APPBc,903015,1,0,3,3
5GzsHHR4qds,642946,1,0,3,3
5b6vk4lj0TU,1096172,1,0,3,3
5nfWA0S-cv8,816457,1,0,3,3
6lqhhSX7Occ,1338992,1,0,3,3
7F2KJpLElr8,1243372,1,0,3,3
8VJinK8roso,1931618,1,0,3,3
C8KUJ62mhro,909610,1,0,3,3
LO1fXNpAQM4,1442670,1,0,3,3
U0PTzVor-KE,876989,1,0,3,3
VMO5lX5bnFI,1399153,1,0,3,3
YzrIHjVUB0E,1114946,1,0,3,3
_P6nj44U9PM,941103,1,0,3,3
cJ8C5ympNm4,1156119,1,0,3,3
dG1G7lPizXQ,658826,1,0,3,3
eXVU77GvII8,763624,1,0,3,3
el_PChGfJN8,4629776,1,0,3,3
ep1rjoQWd1s,1029384,1,0,3,3
fxxzFuc88xE,1304211,1,0,3,3
jNotr4AQpTA,1109754,1,0,3,3
lUKC-ayMuw8,1765575,1,0,3,3
nj5EDFtRQ2o,625273,1,0,3,3
oTndDmg4bH8,1079201,1,0,3,3
vFwchOoSyRs,2015238,1,0,3,3
wSSgnIVicW0,1082897,1,0,3,3
xCrxONw_rQQ,1409650,1,0,3,3
zFQYsa7GjTY,917418,1,0,3,3
-K0G7JXvXtU,646111,1,0,3,3
-aJYAv2_R68,3496047,1,0,3,3
2xVQbHMXe2s,629742,1,0,3,3
3cpIvOFvjx4,650339,1,0,3,3
3lKxm6R-6Co,797931,1,0,3,3
4PGQY71OCQk,1292345,1,0,3,3
4SsND1Vmk48,1688518,1,0,3,3
4_IHHJ_i-sY,971171,1,0,3,3
4yZ6yEIyGEg,2802406,1,0,3,3
64GvIfUd9Zo,2374137,1,0,3,3
7tLO5lPO0_4,776570,1,0,3,3
8yxA5zX3rXQ,3950372,1,0,3,3
96ygZuO_OlQ,989022,1,0,3,3
9fMgAa0heBA,604930,1,0,3,3
AP9TW3ZQqfw,786545,1,0,3,3
CZyqlnl9aqQ,2481808,1,0,3,3
DK3HTHjgzSA,799962,1,0,3,3
DKNs2U40pTg,991703,1,0,3,3
Dww1ERlZ2VM,3236993,1,0,3,3
Eyh2tweNegc,793683,1,0,3,3
Fy7FsMBcUk8,2111224,1,0,3,3
GXvy2CZgSlM,966994,1,0,3,3
IPKofaqhHPg,1024574,1,0,3,3
IUwWYcGk91c,999676,1,0,3,3
Jd3QZ4s0WpA,798778,1,0,3,3
