video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
pAJMIuawfH0,108021,1,0,1,1
q0WF3Eic9iE,135264,1,0,1,1
wIYwq48hTj8,104745,1,0,1,1
y-dFTZyx1-c,172417,1,0,1,1
yJstZ9uWW-w,109713,1,0,1,1
yUciva7t9qQ,176615,1,0,1,1
ysjwZU8_vQQ,84246,1,0,1,1
-CWPIgK4G-k,169592,1,0,1,1
0gf_Sux0LDA,78273,1,0,1,1
13bJmOq30Uo,134686,1,0,1,1
2vYX8B-Ro7M,86438,1,0,1,1
4bpRcc3WRiA,87206,1,0,1,1
6iyIsfJx-uw,153382,1,0,1,1
7ReYefbcbcg,111364,1,0,1,1
8E4W960I3tM,151665,1,0,1,1
BUKUdFXkCgs,163189,1,0,1,1
EjqP5TqHTnc,153444,1,0,1,1
HndNBA1JhQw,83208,1,0,1,1
I71pR4WSwis,124754,1,0,1,1
Otd7P4b7O5k,159934,1,0,1,1
PpRgiaONETI,151628,1,0,1,1
QBRlWmiUlnU,102909,1,0,1,1
U2bGRwaFIxA,115289,1,0,1,1
XEJbrL987JU,130679,1,0,1,1
Y7FMbWfAFTc,98865,1,0,1,1
acRb518_-aQ,174540,1,0,1,1
clos2qJ3-OU,157015,1,0,1,1
dO020V1BPjA,192016,1,0,1,1
hfM91mHh98A,119164,1,0,1,1
iMV4P4XWQ4k,184173,1,0,1,1
jdWhJcrrjQs,184128,1,0,1,1
kfTsoWUlRwg,173079,1,0,1,1
oC7JbXDbQ10,133359,1,0,1,1
oFn_bx9n-Ck,80216,1,0,1,1
pPGgO7xaX3o,164596,1,0,1,1
r7k22-uzNOc,161550,1,0,1,1
tQ31BnMofGI,127028,1,0,1,1
tTGG21vU5co,129933,1,0,1,1
wU6x3KQaT4s,90537,1,0,1,1
yHcS1oZvz9Y,112279,1,0,1,1
zEMsO53j9aA,171870,1,0,1,1
2LTjdxbAbKc,100362,1,0,1,1
6v7JnJ279X4,130707,1,0,1,1
8yQoM5lYInQ,171781,1,0,1,1
A8nPxWtUyEg,167304,1,0,1,1
E7TY-zwbfdE,183603,1,0,1,1
Kfo99ul3r6w,80652,1,0,1,1
MW4hx2SGmT0,84898,1,0,1,1
O14rWokNqbY,96785,1,0,1,1
QOcByhweAig,92204,1,0,1,1
XhSuoDPLMfc,114711,1,0,1,1
eaT6X7FuOjk,86375,1,0,1,1
egB72ZybIc4,185950,1,0,1,1
fNe-O0v5MNM,154732,1,0,1,1
kmN5ozZeJ4M,123149,1,0,1,1
oMSKB9zptac,152593,1,0,1,1
s-jl9YalYO0,170163,1,0,1,1
tFgiL0o1Tzg,156862,1,0,1,1
upKB8TWGoPY,155784,1,0,1,1
0DiMQ9UlV0g,130308,1,0,1,1
0OrF-Cfz_JI,110179,1,0,1,1
34RmVSU7g_4,84113,1,0,1,1
3skyvnepxCY,104387,1,0,1,1
47aFPncpnBA,79237,1,0,1,1
4pbayO9eNt0,100850,1,0,1,1
5WPJDP3f_24,147550,1,0,1,1
5ZYhMuvfYeo,98228,1,0,1,1
7PEu4MiZiWE,169247,1,0,1,1
88i6FvBwQf0,164078,1,0,1,1
8XYM3vRrTB4,160691,1,0,1,1
AlwvVp-Xrrc,171439,1,0,1,1
BEQRH4o8hNA,169342,1,0,1,1
BOtJkanc7jE,169822,1,0,1,1
Bo5m-1uZX7k,135487,1,0,1,1
CshUeqVTH2s,96425,1,0,1,1
EXWnLuB-wzM,134694,1,0,1,1
EZaf3j_2C-0,185209,1,0,1,1
FQI9B9TcSTI,183919,1,0,1,1
Fw1pyQuHBaY,110662,1,0,1,1
HXG7JgJSwkI,98351,1,0,1,1
KYVxn-YRcXg,100203,1,0,1,1
L8bX52eE6Vw,108915,1,0,1,1
LsxHnx02E_o,110615,1,0,1,1
PYFBnLU1A8g,149954,1,0,1,1
Pkf3CQsD024,185805,1,0,1,1
QAn51_I2bP8,166083,1,0,1,1
SrFDRYaPrNE,121457,1,0,1,1
TUWMN86LIjk,188279,1,0,1,1
W01mFG1f8v0,112250,1,0,1,1
W0selHITVdQ,126488,1,0,1,1
WBuCHyXMfjA,194685,1,0,1,1
WgxQ4s2g6oQ,130766,1,0,1,1
X4OFQXkTKdY,171280,1,0,1,1
XDBOgED281E,148007,1,0,1,1
Y9LODqTEZAk,99739,1,0,1,1
c8hAoyihc4Y,195045,1,0,1,1
cD0A53EzlNE,141976,1,0,1,1
dytvU-Z-H1k,133210,1,0,1,1
ncVQHsH0z5w,114835,1,0,1,1
rNf75GuIRg8,80302,1,0,1,1
sFOOpV6sTBk,140304,1,0,1,1
uXp6wkrpsc8,136641,1,0,1,1
vVs7MYYGoJw,145874,1,0,1,1
w1BRdjxQ7LI,128201,1,0,1,1
zQS1HnscEPA,110443,1,0,1,1
002too2k4wo,182146,1,0,1,1
0MJ3eD0JDrc,188512,1,0,1,1
0ijxoTHi8UU,100622,1,0,1,1
2eg5X0_5-EM,136890,1,0,1,1
43DQeFUKPxU,143404,1,0,1,1
4JPsQwykVQM,99341,1,0,1,1
4nZG_h5p85A,81856,1,0,1,1
5UAhLWIM9IE,123938,1,0,1,1
5iz3PRRKYLU,188845,1,0,1,1
7Ts3NVhTA1E,185856,1,0,1,1
8yOuNrT0dOw,94939,1,0,1,1
Ae0UOT4MNOE,103548,1,0,1,1
BSfvn4KoA8g,187624,1,0,1,1
Fx86E6WUJtY,109199,1,0,1,1
G6kYzczfvOc,170621,1,0,1,1
II186A9BX48,86215,1,0,1,1
M5gJqMdzp_o,102574,1,0,1,1
P_uCp0XeusA,89233,1,0,1,1
V2tnb4Wa4B4,115872,1,0,1,1
VKGSWw-Bv4I,89455,1,0,1,1
ZasZe3iwI-8,154750,1,0,1,1
_4C66K0dHiE,145201,1,0,1,1
_BlStg7xZKs,114731,1,0,1,1
_FjJUlQsKuQ,123980,1,0,1,1
bYptiYd57T8,157227,1,0,1,1
dtTON7cFgvo,111010,1,0,1,1
htQLiqZDGS4,104948,1,0,1,1
kegxjAUax5Q,100451,1,0,1,1
nVxNjQ3oJg8,101270,1,0,1,1
pUkLRn3YnaA,129036,1,0,1,1
r6JCfx-LyCs,141078,1,0,1,1
rGwwu_0Dw0w,169146,1,0,1,1
rTjmMs3ZgSk,140835,1,0,1,1
sLpqWO0QvyQ,183513,1,0,1,1
z-hrLkfp5eg,144929,1,0,1,1
zbxufNS2Pgo,126284,1,0,1,1
zoYlQvfoZRI,78774,1,0,1,1
1fQrfpW0n8g,189947,1,0,1,1
3kymkmItEk8,177424,1,0,1,1
9S0mYauCDZQ,97237,1,0,1,1
Cqx5mukqUCQ,195177,1,0,1,1
FdVV2C8vecc,164262,1,0,1,1
HJbRlj6haQ0,153352,1,0,1,1
J3_jfTrXbDE,132372,1,0,1,1
LkTWrRVfokQ,102978,1,0,1,1
PhhZA85Cn9s,80291,1,0,1,1
YH9vFyoHqFI,176172,1,0,1,1
ck7iSr0m2T8,190693,1,0,1,1
g87-m6S0oiM,150424,1,0,1,1
kJlMQ943LXk,100811,1,0,1,1
miFHpR2v3A4,83190,1,0,1,1
oELOS8FGJJ0,145806,1,0,1,1
qRHPLsSjYwg,181681,1,0,1,1
rfFzAuZuNDo,113110,1,0,1,1
w3SqYI7wJ1Q,110500,1,0,1,1
xeFvTBPBMco,156556,1,0,1,1
0_ZHdrCpOrs,108129,1,0,1,1
4flmCzmnhZk,151120,1,0,1,1
7aWHR6ap8cI,177504,1,0,1,1
BVgXaQdjTm4,154267,1,0,1,1
BvM0L9m9A2I,189146,1,0,1,1
E_LScpRGcpM,145283,1,0,1,1
FiZMjh1mj5Y,166812,1,0,1,1
JBwap2Od07M,165541,1,0,1,1
JkleBXF-lJo,192804,1,0,1,1
U8pSpwcasv8,106899,1,0,1,1
VfI2ad9iNZ4,106893,1,0,1,1
ahfNLkTLBf4,101586,1,0,1,1
decrB2tw_do,113052,1,0,1,1
iknSwjz0CtI,92552,1,0,1,1
qPkXIylYjDM,178956,1,0,1,1
x7wpMJIRVSo,129381,1,0,1,1
1XHnYBF9FF4,95980,1,0,1,1
2SxaV4VG-N0,136289,1,0,1,1
5eL76bHYyG8,80042,1,0,1,1
9QCJSO731YE,174402,1,0,1,1
CBglsSFApoY,184182,1,0,1,1
ChaAUEyfjHI,145586,1,0,1,1
ICPGtlnR5z4,159573,1,0,1,1
Jv46AggfX3k,168154,1,0,1,1
TTugjiaDbLU,105828,1,0,1,1
YyZIRGRQ_1w,134653,1,0,1,1
ZVqMp82AQ3g,188447,1,0,1,1
eIzaw2mJUzA,110772,1,0,1,1
f0DikPTgytc,119191,1,0,1,1
mS3LXpNa5uU,116053,1,0,1,1
qjqUPhk9j78,124559,1,0,1,1
t3S2_Fhr-0c,182360,1,0,1,1
uyHZsBZPvM8,160514,1,0,1,1
vcQqD2vX-DQ,124734,1,0,1,1
vfNCGzteYG4,191579,1,0,1,1
xmGvupdVFbY,170198,1,0,1,1
2yGUEi2j8iQ,79809,1,0,1,1
3gBtWXeeW0g,112574,1,0,1,1
5nCF2CsJqzg,179813,1,0,1,1
6ScKsAthH-U,88437,1,0,1,1
7zoAFct6ESw,172150,1,0,1,1
AqyaxmHI1cs,81293,1,0,1,1
EFRqYX5Z-rc,92745,1,0,1,1
Gvitq4wE9Zo,158971,1,0,1,1
Kk-kBY3lW24,164899,1,0,1,1
LKkHbdcSwlE,167397,1,0,1,1
LgW_K93Sm1g,148119,1,0,1,1
MFiUwOzAmBQ,118502,1,0,1,1
NJTHUOzEIqI,104924,1,0,1,1
NsJMMfHJtNQ,132822,1,0,1,1
PLg4B9d_hKA,93779,1,0,1,1
RCSiFM_ZLP8,139039,1,0,1,1
TFrkAubuXT4,118846,1,0,1,1
TPq6ole-pjA,85966,1,0,1,1
TokwTEG3cAo,156897,1,0,1,1
WwlHZRlvP1M,129129,1,0,1,1
YG-zn6E55BA,86533,1,0,1,1
_fGLJgWdMjE,121731,1,0,1,1
_xsI5ukHkaE,103732,1,0,1,1
acQCwjiJZAc,135536,1,0,1,1
drkuJMU_AwE,126189,1,0,1,1
f9akcWqep1c,79003,1,0,1,1
h539fQh9u9I,131631,1,0,1,1
iy3kCot44Zc,151033,1,0,1,1
njmCfnhInEE,127614,1,0,1,1
q0hFsl1OKR4,148842,1,0,1,1
qhI8AU_ydU8,121662,1,0,1,1
s0LM-S7IScA,81712,1,0,1,1
u0VrGoVhyM4,98924,1,0,1,1
uAIbhZjurFE,178172,1,0,1,1
uEgUG7q4ZIA,95954,1,0,1,1
zRKJVB5CnIA,150806,1,0,1,1
zhngeBSdLpc,94438,1,0,1,1
3qzh6wSKjUA,81407,1,0,1,1
4IjtOZexN-g,174380,1,0,1,1
78UfbKJiqxY,152852,1,0,1,1
8omllHcZkCw,130359,1,0,1,1
9HnRXHNeziE,161157,1,0,1,1
AZwx6qEMmSE,153041,1,0,1,1
GHxJONLLfYo,130644,1,0,1,1
GTyZtp3o1Bc,166982,1,0,1,1
Gt5qTb6sK_A,102652,1,0,1,1
Is7anUARrBg,99456,1,0,1,1
JV4qTx2vtQY,128621,1,0,1,1
K5d2zI-1NuU,123307,1,0,1,1
L-G74n7ihQ8,177651,1,0,1,1
L9zFHRJQzk8,189282,1,0,1,1
OIYbdqehsEQ,139862,1,0,1,1
cB6hSMViUUk,102363,1,0,1,1
fC5YkG70iyI,131809,1,0,1,1
g7MPO2gtwwc,119938,1,0,1,1
j7XuaWQksUo,105074,1,0,1,1
jQSduGgSEPc,176031,1,0,1,1
ky7I55-Bqyc,181927,1,0,1,1
kzTGMTzKo1o,110524,1,0,1,1
lg5DbDX076I,190741,1,0,1,1
myNzV-bm-DY,124886,1,0,1,1
nyifTf1n2qA,149062,1,0,1,1
pH1niyrQcbQ,126049,1,0,1,1
pOgk5hEiEXc,128669,1,0,1,1
r1oSVZP3g_A,168233,1,0,1,1
rXROV89SINc,140599,1,0,1,1
tIvdj6VXK_8,134727,1,0,1,1
u650bV8TS6U,128469,1,0,1,1
ubqLmEfJGVI,125098,1,0,1,1
v4MWiJddwWQ,105523,1,0,1,1
vgp_tU_g0Fc,152873,1,0,1,1
zcE22JK5Iuw,141302,1,0,1,1
0_5IqgR1TUc,171876,1,0,1,1
4JBFrljj6ek,109626,1,0,1,1
4Mb4F9c8vhs,81948,1,0,1,1
6qUiuOtj3GQ,137118,1,0,1,1
A3olY5e7ync,137814,1,0,1,1
DtSo75DTYTA,142559,1,0,1,1
FOwuQ4hmN1A,103110,1,0,1,1
FeSS2atILFg,103966,1,0,1,1
G9y68faIXAM,112226,1,0,1,1
IDUYKQHIhxk,140728,1,0,1,1
JxF66Q3UDLs,96527,1,0,1,1
K08Pj2yju9o,125985,1,0,1,1
KRriGCDTnEI,83438,1,0,1,1
MAWF4nqPvI0,86998,1,0,1,1
O3hbU5dgq1w,165292,1,0,1,1
OaqInXhpaPc,146228,1,0,1,1
Qft5Begp-j0,186397,1,0,1,1
fahg-Z9AsPs,160085,1,0,1,1
jfVpdfg65uM,189871,1,0,1,1
kxivlKnmv5o,81614,1,0,1,1
omCfQuQzKzI,85435,1,0,1,1
p8BGo3somuc,148667,1,0,1,1
ph-RZyD72j4,94680,1,0,1,1
qgy6Uc1W_Ro,85455,1,0,1,1
r0yp8Cd2pJw,115712,1,0,1,1
ygvIGxtyZJQ,135022,1,0,1,1
2vXEoxPPZZ8,166908,1,0,1,1
32fa8PbQ5L8,152613,1,0,1,1
51gjwAhQ9FU,183018,1,0,1,1
7xoXGwi6EYU,90776,1,0,1,1
8kSDz9AZ9BQ,109701,1,0,1,1
9fRsvC2JJnY,135201,1,0,1,1
Di2vejHaCJc,119191,1,0,1,1
DoEoJlNU3r8,118600,1,0,1,1
EKMEyqt1kzE,155943,1,0,1,1
FC7jEX7SeLU,80447,1,0,1,1
GLiuaOR1kR4,150026,1,0,1,1
IWCn-39nQ7E,149014,1,0,1,1
JNN_Kc_mZ3s,176288,1,0,1,1
QLstHxdsKSc,177029,1,0,1,1
S5AAIJRHePU,173648,1,0,1,1
VeiTg9IPxSc,149429,1,0,1,1
_8NMo-uCIqg,110042,1,0,1,1
_ZCH6eavKX8,179823,1,0,1,1
j1muEMUuO6I,147154,1,0,1,1
lPZk5gE6tS8,158310,1,0,1,1
oPdKvQ656qk,94429,1,0,1,1
ooAFi4h9QUk,174644,1,0,1,1
qgZlqqiG7L4,107109,1,0,1,1
rVU24DN4sOw,125750,1,0,1,1
t8nqSGLXETA,100747,1,0,1,1
xM8HkYcgESY,131271,1,0,1,1
xPB0yR6rr20,88311,1,0,1,1
zqviUFQ9wtI,137819,1,0,1,1
zvClbadHs0s,103486,1,0,1,1
GZm1eoXIJh8,131684,1,0,1,1
Gp-KXYbe3Ug,190668,1,0,1,1
JeQQSEkGYD8,119092,1,0,1,1
M9tLcAz2_jw,143530,1,0,1,1
VIEqCotJpQw,79553,1,0,1,1
YepYxLwoyTs,87372,1,0,1,1
Z9ml2hbxWh4,190150,1,0,1,1
bT38r1WfS9w,184935,1,0,1,1
djWqj6-ul7w,176634,1,0,1,1
ellqkVsXLFE,187953,1,0,1,1
gQp6yyTVLy4,190327,1,0,1,1
imjSm7FNmwE,120601,1,0,1,1
kAHj8NjUqG0,181916,1,0,1,1
n2hYtghO-fE,146939,1,0,1,1
pzoLqa89EHc,186900,1,0,1,1
rWJ6xBoWOP8,188556,1,0,1,1
t0SXmQY10OE,132544,1,0,1,1
vNEOhVGUbQE,192481,1,0,1,1
z1Q8kfYBKW0,94027,1,0,1,1
0CQWPF81lnw,108001,1,0,1,1
1W33_UZPsmM,120094,1,0,1,1
2UDYni6NYl8,88899,1,0,1,1
6pXNKnkssxY,134207,1,0,1,1
AZd4bjbtsKk,85514,1,0,1,1
GDm6Ye1h8KI,114339,1,0,1,1
NaqaSF0z9MQ,136184,1,0,1,1
STn1ry7giwM,175041,1,0,1,1
SyF8zCDPAXw,167762,1,0,1,1
Vv-UZ4PuneM,172717,1,0,1,1
Xs9z0YT5h5k,97208,1,0,1,1
Y2I4hw1xSOE,160925,1,0,1,1
Z16aSj2eAHA,134277,1,0,1,1
ZPQMYEdP6N0,85965,1,0,1,1
_5MNT3owlus,102413,1,0,1,1
_B1m65420D0,147487,1,0,1,1
_QWI0JMiHDw,141535,1,0,1,1
hazayGA6aoQ,139811,1,0,1,1
nlG1hv9vPLM,78395,1,0,1,1
uEDfYtDIszw,160814,1,0,1,1
xOT-Ev-_SYw,170383,1,0,1,1
y3y7ypVIM54,195000,1,0,1,1
y48R_wnHDBQ,175097,1,0,1,1
3sDYHvq3cWE,173893,1,0,1,1
5FoWTJYyWtc,190153,1,0,1,1
COtxG5jpk6g,152410,1,0,1,1
E-jErQidC0c,93613,1,0,1,1
FcLry02McJo,194751,1,0,1,1
JUzkpE7-qvE,167492,1,0,1,1
KV33fUbIgtE,157361,1,0,1,1
V_hlZ0xoiCo,92179,1,0,1,1
X3IeOu-ELk8,167124,1,0,1,1
Zk9Id7sx3t0,172227,1,0,1,1
bJdeT1jrFRY,137184,1,0,1,1
cT3C3rpTvW8,155219,1,0,1,1
eAFdTJ3QIjw,171238,1,0,1,1
hLoTlG6qhL0,183362,1,0,1,1
kwM_ugVx7us,118090,1,0,1,1
nTeWNxGLeS4,100938,1,0,1,1
o_WpPYAz-cA,158451,1,0,1,1
onDhCj1ZqXM,81432,1,0,1,1
r_0sfS2irbo,154501,1,0,1,1
rvKfxbZRWNE,171403,1,0,1,1
t5-BPeY8qqc,119482,1,0,1,1
ueEsH89nFJY,86509,1,0,1,1
wP_fJsULzGo,92253,1,0,1,1
x5Tan9hft9w,173991,1,0,1,1
01xsAjCGBSY,131877,1,0,1,1
0TE9SLe-8SI,89400,1,0,1,1
13ev1zojXxw,138445,1,0,1,1
2BPSloT8iLg,134145,1,0,1,1
5jcsFhr-ryo,153349,1,0,1,1
5oHhr6C8Vi8,182521,1,0,1,1
8zWdI99EwWs,97716,1,0,1,1
By-IEcb9HkU,117288,1,0,1,1
CT7kjcfFF8A,97261,1,0,1,1
CtYgsifAhtY,177624,1,0,1,1
D52chfcMEfE,174176,1,0,1,1
Ffqoi5FbECg,151383,1,0,1,1
GUvce2wqZYQ,152633,1,0,1,1
GoUSO2q4PtU,104790,1,0,1,1
M5jYHCDeysA,152782,1,0,1,1
MPHTX1YvSfY,141402,1,0,1,1
RDNKec7PwZo,120751,1,0,1,1
TDZhF60ro5s,150977,1,0,1,1
XQt0XiCtAiw,152400,1,0,1,1
YTVsTsNpEvs,144218,1,0,1,1
cDp0UswHZZU,149112,1,0,1,1
d9mJn4LExdc,102402,1,0,1,1
dp1R52I7JkE,79522,1,0,1,1
fZD8PEtk5io,113270,1,0,1,1
frPQSQDvC-s,131298,1,0,1,1
iOa-mxFeppA,182759,1,0,1,1
iZZ81qWXEn0,94548,1,0,1,1
ivMKQYxfCjE,180505,1,0,1,1
jK2hxxq8jSI,191774,1,0,1,1
mW-FceZgH8k,179877,1,0,1,1
nlcMos16ZSM,80978,1,0,1,1
oVtgy-bOweM,83771,1,0,1,1
qLXZSYf6UM4,115688,1,0,1,1
wKSA8_9P9dI,122392,1,0,1,1
xcNqQrhp3o0,169942,1,0,1,1
xf3_Go9aMQg,114165,1,0,1,1
-DzK2TuwuXI,192881,1,0,1,1
-fbhdyWVFgs,123229,1,0,1,1
03F_mWyCVNw,94889,1,0,1,1
2ghCWYW15_s,130277,1,0,1,1
3zJ4sgKS4OQ,157123,1,0,1,1
4-avqQYqxQw,124954,1,0,1,1
4VDe58GSk6s,171389,1,0,1,1
5zNVkYsMEqI,151133,1,0,1,1
6U_tvwePKSI,188887,1,0,1,1
6mwXMAtdGJc,89109,1,0,1,1
7Q_OR1D_CB4,190532,1,0,1,1
8-z8UhyAdAU,178675,1,0,1,1
8G-uXsBU-68,116130,1,0,1,1
A3NyYxXSlfM,167198,1,0,1,1
ANErJFsoFu4,125447,1,0,1,1
Amib80xsIGA,92359,1,0,1,1
BEAge1GbFG8,192650,1,0,1,1
BhqnLlK49GY,99680,1,0,1,1
CvKsTYPaK8E,186541,1,0,1,1
E9kXshX7Klg,171528,1,0,1,1
F2L8_9BLfi0,79268,1,0,1,1
FE_buBpZo2g,95569,1,0,1,1
HxBAYC0PdBE,106173,1,0,1,1
KhkqKxl8q_8,133101,1,0,1,1
LBg2JtSehVo,122140,1,0,1,1
LLx0lsKpRTE,129460,1,0,1,1
Nck6U-1D54Q,87250,1,0,1,1
OpsdAfP3kpw,81282,1,0,1,1
St0SFG02Ejw,85633,1,0,1,1
V-O39p_4qAU,161964,1,0,1,1
XfpBQ5cQ90E,191632,1,0,1,1
YO6DszvJHlo,108430,1,0,1,1
_r-6lzlmPo4,169213,1,0,1,1
a2qNWREG8ww,186334,1,0,1,1
caEXTsPlqoo,179897,1,0,1,1
dIpijYvoqT8,94967,1,0,1,1
fY6MjsqgiQI,79263,1,0,1,1
fa_NvG3cn2Q,135533,1,0,1,1
hNB995chUXg,91901,1,0,1,1
hkJohAcxuyc,91027,1,0,1,1
jazCOEAWnIo,159497,1,0,1,1
leJRklAXa7M,174390,1,0,1,1
mAtbICuiCxc,129919,1,0,1,1
o4GwvUOgsrk,139935,1,0,1,1
pz-6x1WFxJ8,149215,1,0,1,1
rcPdXKC3p5Q,106315,1,0,1,1
s0RnDgWAumI,80069,1,0,1,1
snyutwLW07U,124452,1,0,1,1
ukmdAYTpSlE,100380,1,0,1,1
wjhoG-qL0MU,163965,1,0,1,1
wzNcU46QDls,186364,1,0,1,1
yodLlKZI1pE,92801,1,0,1,1
1hHz2b1Jma4,142465,1,0,1,1
2eaYeCyZ82Y,173062,1,0,1,1
2gr0B16rFzI,168071,1,0,1,1
2jtseW6PPPo,190445,1,0,1,1
6X6xJN8SqIA,132019,1,0,1,1
7dLRi_JWbAw,122449,1,0,1,1
BuIgno9qV9Y,93717,1,0,1,1
F67y1cuKou8,147703,1,0,1,1
G4j-JoyIgdQ,190385,1,0,1,1
QbzI7Ix1Xos,94296,1,0,1,1
YCsthNliHiQ,100809,1,0,1,1
a9jkYrW-pQ0,185256,1,0,1,1
c-FVbvi_F4o,192673,1,0,1,1
ed-jS6g6DGo,142816,1,0,1,1
g3d19U9cpkw,148328,1,0,1,1
ie6ZWD2ckvk,154474,1,0,1,1
q7YSfrQOgK8,92158,1,0,1,1
sF3v3fN0H1k,101611,1,0,1,1
tpNPVjiQDWA,168558,1,0,1,1
ur1LQFEN28c,119843,1,0,1,1
vDkrIx-MeR4,80610,1,0,1,1
ymC-jG_NmF4,158958,1,0,1,1
z_ZJa5F2lQA,88754,1,0,1,1
3vSZf8F_GRQ,162700,1,0,1,1
EUSd8-nIDCA,192956,1,0,1,1
GMTo5BNCBIg,138306,1,0,1,1
HHbdik3Nf2Y,190053,1,0,1,1
HN8hPrTN9m4,125956,1,0,1,1
I5-TroI-lHo,185083,1,0,1,1
I957Bim1hIY,131356,1,0,1,1
KTYFNh8ftb4,96602,1,0,1,1
Np-d1Agqm5M,173728,1,0,1,1
RHkO1PhYSWA,138882,1,0,1,1
UZB98O3WHKQ,98165,1,0,1,1
aEUpst9Spws,86350,1,0,1,1
lkixip7u8is,170632,1,0,1,1
nDS81_qKlsM,157624,1,0,1,1
qJ2pqUrOxsY,97242,1,0,1,1
t82QuiDI-uk,120712,1,0,1,1
zzoDAzrgeno,151880,1,0,1,1
CCatI0uC5Lg,104837,1,0,1,1
Fz8gEHZdU9A,184652,1,0,1,1
FzJo7W2xlY4,183278,1,0,1,1
Ij43fwCZXKQ,169257,1,0,1,1
J8qq5xrkaCg,186577,1,0,1,1
Kh7lT4BT3PE,114871,1,0,1,1
Mo0YbG8YYKM,160275,1,0,1,1
YsSOF_ET-3k,146500,1,0,1,1
dbw61GQdhUE,106545,1,0,1,1
nMEJybzYaAE,133357,1,0,1,1
pbvxo0RmmYA,153495,1,0,1,1
qBhFbeusNRo,155269,1,0,1,1
rXyQNe567lY,171462,1,0,1,1
uAzfz7HuQ3E,188517,1,0,1,1
xFMPU0eZgLA,170979,1,0,1,1
zosMqbE2Mtk,108065,1,0,1,1
zrI9amFATX0,186618,1,0,1,1
2s13PHMZiSY,186264,1,0,1,1
4dYLTw904Kg,101689,1,0,1,1
63wq2wr1J7w,182134,1,0,1,1
BzsUhVVdTtw,86203,1,0,1,1
Cc_t3Vfh100,132105,1,0,1,1
